valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,longitude,latitude,year,date_mutation
180000.0,49.0,2,34070,3.854115,43.600002,2023,2023-02-17
110920.0,25.0,2,34000,3.875224,43.613063,2023,2023-02-14
329372.0,110.0,3,34000,3.868912,43.601163,2023,2023-02-15
165000.0,37.0,2,34000,3.906609,43.612353,2023,2023-02-06
152000.0,45.0,2,34080,3.831735,43.635308,2023,2023-02-03
875650.0,148.0,5,34000,3.869656,43.613426,2023,2023-02-13
138465.0,38.0,2,34070,3.860786,43.578387,2023,2023-02-07
151000.0,38.0,2,34000,3.881829,43.617989,2023,2023-02-14
387000.0,115.0,5,34090,3.869697,43.626179,2023,2023-02-06
331600.0,96.0,4,34000,3.889587,43.608363,2023,2023-01-30
62850.0,18.0,1,34090,3.852553,43.621567,2023,2023-01-31
179000.0,67.0,4,34080,3.844554,43.61491,2023,2023-02-15
183000.0,69.0,3,34070,3.859954,43.607871,2023,2023-01-27
58000.0,18.0,1,34090,3.854352,43.622296,2023,2023-01-31
66000.0,25.0,1,34080,3.837947,43.613467,2023,2023-02-21
86000.0,17.0,1,34000,3.896269,43.605244,2023,2023-01-26
202600.0,44.0,2,34000,3.893608,43.603708,2023,2023-02-17
233300.0,79.0,4,34070,3.864628,43.594644,2023,2023-02-15
198000.0,50.0,3,34080,3.830573,43.633376,2023,2023-02-16
232750.0,49.0,2,34000,3.893083,43.609122,2023,2023-01-31
183000.0,61.0,2,34070,3.888444,43.599975,2023,2023-01-26
183500.0,50.0,2,34070,3.868984,43.592641,2023,2023-01-31
657970.0,110.0,3,34000,3.87249,43.599226,2023,2023-01-26
367000.0,81.0,3,34000,3.910693,43.607951,2023,2023-02-21
110000.0,40.0,2,34070,3.885032,43.591232,2023,2023-01-11
163630.0,80.0,4,34070,3.872839,43.596044,2023,2023-02-10
235000.0,110.0,3,34000,3.868912,43.601163,2023,2023-02-06
194000.0,79.0,3,34070,3.86604,43.596752,2023,2023-02-10
565000.0,163.0,6,34000,3.880133,43.607027,2023,2023-02-07
243200.0,63.0,3,34000,3.892171,43.607591,2023,2023-02-20
272200.0,80.0,4,34070,3.851407,43.590424,2023,2023-02-08
80000.0,23.0,1,34000,3.88239,43.601787,2023,2023-01-26
54140.0,20.0,1,34080,3.824287,43.61458,2023,2023-02-17
175000.0,59.0,2,34000,3.868486,43.606413,2023,2023-01-31
223590.0,92.0,4,34070,3.849485,43.608201,2023,2023-02-03
315000.0,80.0,4,34000,3.874981,43.606247,2023,2023-02-09
135610.0,30.0,0,34070,3.855667,43.593828,2023,2023-02-03
378300.0,90.0,4,34070,3.851432,43.601676,2023,2023-01-25
85000.0,38.0,2,34080,3.844517,43.622445,2023,2023-02-06
215000.0,63.0,3,34000,3.893509,43.606468,2023,2023-02-09
148000.0,45.0,2,34070,3.844998,43.595063,2023,2023-02-03
540000.0,118.0,4,34000,3.88151,43.60865,2023,2023-02-07
126512.0,43.0,2,34080,3.841683,43.617622,2023,2023-01-27
398650.0,108.0,4,34070,3.854115,43.600002,2023,2023-02-20
223000.0,87.0,4,34070,3.852744,43.615846,2023,2023-02-17
85000.0,41.0,2,34070,3.853884,43.605976,2023,2023-02-13
143575.0,57.0,3,34070,3.870092,43.592337,2023,2023-01-30
100000.0,27.0,1,34090,3.86022,43.636151,2023,2023-02-16
115800.0,33.0,1,34000,3.892171,43.607591,2023,2023-02-14
87500.0,25.0,1,34090,3.863317,43.62565,2023,2023-02-15
181872.0,40.0,2,34070,3.894114,43.601115,2023,2023-01-31
52200.0,17.0,1,34080,3.824287,43.61458,2023,2023-02-16
100000.0,72.0,3,34080,3.838455,43.611435,2023,2023-02-10
105000.0,22.0,1,34070,3.857018,43.602454,2023,2023-02-03
103500.0,26.0,1,34090,3.849118,43.636798,2023,2023-02-21
98000.0,26.0,2,34000,3.868091,43.603489,2023,2023-01-30
177000.0,67.0,3,34070,3.84453,43.594567,2023,2023-02-15
129000.0,44.0,2,34070,3.84453,43.594567,2023,2023-02-16
140000.0,49.0,3,34070,3.862614,43.598125,2023,2023-01-30
98150.0,40.0,2,34070,3.891022,43.590893,2023,2023-01-31
197000.0,58.0,2,34000,3.895334,43.606638,2023,2023-02-20
282000.0,73.0,3,34090,3.876843,43.624972,2023,2023-02-20
76500.0,28.0,1,34000,3.870195,43.606027,2023,2023-02-06
125000.0,45.0,2,34070,3.86604,43.596752,2023,2023-02-09
125000.0,46.0,2,34090,3.852303,43.620818,2023,2023-02-17
246000.0,39.0,3,34070,3.859377,43.58258,2023,2023-02-20
184000.0,67.0,3,34070,3.84453,43.594567,2023,2023-02-13
175000.0,59.0,3,34070,3.84453,43.594567,2023,2023-02-17
227600.0,48.0,2,34090,3.871312,43.629774,2023,2023-02-17
524500.0,122.0,4,34070,3.857153,43.582955,2023,2023-02-10
129000.0,42.0,2,34070,3.84453,43.594567,2023,2023-02-17
370970.0,74.0,3,34000,3.879949,43.613915,2023,2023-02-20
255000.0,49.0,2,34000,3.869048,43.615726,2023,2023-02-21
243900.0,42.0,2,34000,3.869048,43.615726,2023,2023-02-22
227000.0,56.0,3,34090,3.879235,43.61939,2023,2023-02-01
167000.0,59.0,2,34070,3.85612,43.608643,2023,2023-02-01
167000.0,42.0,2,34070,3.859911,43.581747,2023,2023-02-17
77000.0,32.0,2,34070,3.85269,43.603029,2023,2023-02-03
110000.0,40.0,2,34080,3.822327,43.624975,2023,2023-02-09
352000.0,73.0,3,34000,3.897092,43.620539,2023,2023-02-20
230000.0,84.0,4,34000,3.9008,43.617566,2023,2023-02-09
158500.0,43.0,2,34070,3.853028,43.587231,2023,2023-02-15
305000.0,70.0,4,34000,3.86706,43.617116,2023,2023-02-20
215600.0,45.0,2,34090,3.840701,43.64086,2023,2023-02-03
141500.0,45.0,3,34000,3.882826,43.603846,2023,2023-02-21
265800.0,65.0,3,34000,3.869196,43.607637,2023,2023-02-17
140000.0,55.0,2,34070,3.872201,43.589253,2023,2023-02-20
60000.0,17.0,1,34090,3.854352,43.622296,2023,2023-02-22
87000.0,23.0,1,34070,3.891022,43.590893,2023,2023-02-16
132000.0,66.0,4,34000,3.894306,43.623446,2023,2023-02-20
202620.0,68.0,3,34070,3.874282,43.597166,2023,2023-02-17
185500.0,45.0,2,34000,3.86706,43.617116,2023,2023-02-22
300000.0,90.0,4,34000,3.871794,43.602753,2023,2023-02-20
114540.0,41.0,2,34080,3.831356,43.6141,2023,2023-02-02
78000.0,33.0,2,34070,3.839541,43.607688,2023,2023-02-23
61000.0,22.0,1,34090,3.852553,43.621567,2023,2023-02-27
95000.0,20.0,1,34090,3.842309,43.642114,2023,2023-02-21
159000.0,41.0,2,34090,3.877513,43.618156,2023,2023-02-09
296000.0,72.0,3,34000,3.894642,43.607102,2023,2023-02-10
50000.0,25.0,1,34070,3.867911,43.607972,2023,2023-02-17
118000.0,47.0,2,34070,3.83598,43.597454,2023,2023-02-21
134000.0,54.0,3,34070,3.850361,43.604001,2023,2023-02-06
116480.0,20.0,1,34000,3.875382,43.608671,2023,2023-02-06
225900.0,80.0,4,34070,3.837829,43.598378,2023,2023-02-23
241200.0,64.0,3,34070,3.890244,43.593425,2023,2023-02-20
130000.0,36.0,2,34000,3.869625,43.60129,2023,2023-02-17
160000.0,51.0,2,34000,3.885655,43.60594,2023,2023-02-21
195500.0,66.0,2,34000,3.874063,43.600755,2023,2023-02-22
297000.0,67.0,3,34070,3.864997,43.609028,2023,2023-02-06
67000.0,22.0,1,34070,3.85269,43.603029,2023,2023-02-21
126000.0,34.0,1,34070,3.86336,43.603421,2023,2023-02-13
124500.0,35.0,2,34000,3.868091,43.603489,2023,2023-02-03
182500.0,62.0,3,34090,3.868251,43.627279,2023,2023-03-01
232000.0,88.0,2,34090,3.844744,43.633909,2023,2023-02-21
420000.0,140.0,5,34000,3.887106,43.605408,2023,2023-02-21
260000.0,67.0,3,34090,3.877231,43.622493,2023,2023-02-27
193800.0,38.0,2,34090,3.840616,43.639791,2023,2023-02-10
192706.0,42.0,2,34070,3.850308,43.589542,2023,2023-02-20
277500.0,102.0,4,34000,3.868831,43.602949,2023,2023-02-06
173500.0,49.0,2,34070,3.892468,43.592944,2023,2023-02-06
192950.0,70.0,3,34000,3.894063,43.618911,2023,2023-02-27
170763.0,73.0,4,34080,3.822187,43.615434,2023,2023-02-13
145000.0,64.0,3,34070,3.886066,43.59545,2023,2023-02-03
223000.0,69.0,3,34070,3.853903,43.590045,2023,2023-02-03
155000.0,68.0,3,34070,3.839857,43.608877,2023,2023-02-22
244300.0,74.0,4,34000,3.873828,43.604922,2023,2023-02-23
56000.0,30.0,2,34000,3.868496,43.606606,2023,2023-02-22
100000.0,20.0,1,34000,3.87635,43.604404,2023,2023-02-07
366000.0,101.0,5,34000,3.882841,43.608359,2023,2023-02-07
415000.0,93.0,3,34000,3.88484,43.626886,2023,2023-02-07
91800.0,40.0,2,34080,3.843208,43.616384,2023,2023-02-10
265000.0,75.0,3,34000,3.910656,43.607407,2023,2023-02-08
248800.0,67.0,4,34000,3.889579,43.618227,2023,2023-02-09
310000.0,68.0,3,34090,3.88484,43.626886,2023,2023-02-24
66090.0,16.0,1,34080,3.832006,43.620973,2023,2023-02-15
380000.0,95.0,2,34000,3.880076,43.610025,2023,2023-02-07
99000.0,78.0,4,34070,3.886522,43.592608,2023,2023-02-20
215000.0,42.0,2,34000,3.901062,43.600606,2023,2023-02-14
250000.0,47.0,2,34000,3.895381,43.603174,2023,2023-02-04
202000.0,43.0,2,34000,3.848503,43.616894,2023,2023-02-08
307693.0,73.0,2,34000,3.895381,43.603174,2023,2023-02-06
289150.0,59.0,3,34000,3.902474,43.601863,2023,2023-02-08
239200.0,55.0,2,34000,3.878772,43.605316,2023,2023-03-02
305000.0,56.0,3,34090,3.871391,43.62885,2023,2023-02-15
274000.0,80.0,4,34000,3.873809,43.608794,2023,2023-02-21
192000.0,49.0,2,34070,3.894359,43.601455,2023,2023-02-10
125000.0,46.0,1,34000,3.872802,43.609776,2023,2023-02-02
77000.0,19.0,1,34090,3.879026,43.623491,2023,2023-02-23
172000.0,65.0,3,34070,3.84453,43.594567,2023,2023-02-24
147200.0,75.0,4,34070,3.866188,43.595571,2023,2023-02-27
72000.0,25.0,1,34070,3.866018,43.599893,2023,2023-02-09
173000.0,67.0,4,34090,3.857481,43.631276,2023,2023-02-23
85900.0,19.0,1,34000,3.878575,43.602153,2023,2023-02-21
65000.0,31.0,2,34070,3.829399,43.610865,2023,2023-02-17
248200.0,67.0,3,34000,3.858643,43.618409,2023,2023-02-16
108900.0,43.0,2,34070,3.860322,43.579273,2023,2023-02-23
122000.0,54.0,2,34090,3.873657,43.624511,2023,2023-02-10
239800.0,88.0,4,34070,3.883362,43.596415,2023,2023-02-15
115500.0,31.0,1,34090,3.84733,43.631203,2023,2023-02-23
242900.0,63.0,3,34070,3.854585,43.61248,2023,2023-02-24
136000.0,37.0,2,34070,3.865333,43.583625,2023,2023-02-23
130000.0,40.0,2,34070,3.84453,43.594567,2023,2023-02-24
102000.0,35.0,2,34080,3.847488,43.62327,2023,2023-02-22
334700.0,63.0,3,34000,3.899431,43.60052,2023,2023-02-27
245000.0,53.0,2,34000,3.877758,43.60876,2023,2023-02-10
216169.0,50.0,2,34000,3.884526,43.62034,2023,2023-03-06
182660.0,61.0,3,34070,3.834406,43.610006,2023,2023-03-06
196691.0,67.0,4,34000,3.894306,43.623446,2023,2023-02-22
63608.0,24.0,2,34000,3.885655,43.60594,2023,2023-02-20
180000.0,66.0,3,34090,3.855716,43.630643,2023,2023-02-24
107550.0,41.0,2,34080,3.826704,43.613257,2023,2023-02-27
82500.0,17.0,1,34090,3.873657,43.624511,2023,2023-02-24
304800.0,59.0,3,34000,3.902126,43.597026,2023,2023-02-15
98000.0,27.0,2,34000,3.876434,43.61283,2023,2023-02-15
109500.0,51.0,3,34080,3.819438,43.637329,2023,2023-03-01
292000.0,57.0,2,34000,3.887511,43.620557,2023,2023-02-24
157000.0,82.0,4,34080,3.831436,43.611628,2023,2023-03-06
143930.0,35.0,2,34000,3.892476,43.604929,2023,2023-03-01
98500.0,28.0,2,34090,3.840099,43.648378,2023,2023-02-28
155000.0,50.0,2,34090,3.876765,43.625611,2023,2023-02-15
85000.0,27.0,1,34070,3.872598,43.590303,2023,2023-02-07
135000.0,41.0,2,34080,3.846235,43.622413,2023,2023-02-24
139000.0,47.0,2,34070,3.837082,43.598685,2023,2023-02-15
690980.0,108.0,4,34090,3.869688,43.616854,2023,2023-02-16
287600.0,67.0,3,34000,3.90602,43.602603,2023,2023-02-24
373000.0,80.0,3,34000,3.889697,43.60566,2023,2023-03-07
97205.0,23.0,1,34070,3.891022,43.590893,2023,2023-03-03
265000.0,61.0,2,34000,3.874264,43.609854,2023,2023-02-24
172880.0,55.0,2,34070,3.853903,43.590045,2023,2023-02-27
248390.0,68.0,1,34070,3.847127,43.598015,2023,2023-02-23
300000.0,73.0,3,34070,3.894114,43.601115,2023,2023-02-22
196737.0,57.0,3,34070,3.85352,43.587716,2023,2023-02-17
148000.0,47.0,2,34070,3.843493,43.592255,2023,2023-02-28
201500.0,50.0,2,34000,3.874702,43.61107,2023,2023-02-10
110000.0,40.0,1,34070,3.83024,43.610274,2023,2023-02-24
245000.0,47.0,2,34000,3.905077,43.604972,2023,2023-02-27
171200.0,39.0,2,34000,3.893998,43.612697,2023,2023-02-20
125000.0,22.0,1,34070,3.894359,43.601455,2023,2023-02-28
98820.0,30.0,2,34000,3.867437,43.607064,2023,2023-02-27
204000.0,69.0,3,34070,3.837468,43.602094,2023,2023-03-06
65000.0,18.0,1,34070,3.857794,43.612319,2023,2023-02-16
136600.0,37.0,2,34070,3.859627,43.591212,2023,2023-02-16
136490.0,67.0,4,34080,3.830808,43.615516,2023,2023-03-01
109000.0,22.0,1,34070,3.894736,43.601725,2023,2023-02-24
123000.0,78.0,1,34070,3.886522,43.592608,2023,2023-02-16
202520.0,43.0,2,34000,3.90428,43.60241,2023,2023-02-24
164000.0,37.0,2,34090,3.881119,43.618365,2023,2023-02-14
145000.0,67.0,4,34070,3.867284,43.59399,2023,2023-02-14
211300.0,55.0,3,34000,3.891809,43.620421,2023,2023-02-14
96088.0,21.0,1,34070,3.891022,43.590893,2023,2023-03-08
145000.0,50.0,2,34070,3.868984,43.592641,2023,2023-02-17
146000.0,38.0,2,34000,3.878575,43.602153,2023,2023-03-01
119000.0,66.0,3,34070,3.894479,43.600441,2023,2023-03-03
156050.0,40.0,2,34000,3.880891,43.603343,2023,2023-02-21
120000.0,45.0,2,34090,3.86267,43.626345,2023,2023-02-24
212500.0,52.0,2,34090,3.887617,43.62973,2023,2023-03-09
155000.0,54.0,3,34080,3.844554,43.61491,2023,2023-02-16
190000.0,45.0,2,34000,3.889734,43.606871,2023,2023-02-23
147000.0,78.0,4,34070,3.871429,43.595557,2023,2023-02-16
134000.0,40.0,2,34090,3.879213,43.619433,2023,2023-02-17
245600.0,68.0,3,34070,3.860855,43.603947,2023,2023-02-22
383000.0,90.0,4,34000,3.863083,43.61359,2023,2023-02-27
214605.0,73.0,4,34000,3.899475,43.61403,2023,2023-02-08
168000.0,36.0,2,34090,3.890575,43.627295,2023,2023-02-15
161350.0,69.0,3,34070,3.874216,43.595399,2023,2023-02-21
246000.0,90.0,5,34000,3.899475,43.61403,2023,2023-02-08
263000.0,67.0,3,34000,3.883524,43.616819,2023,2023-02-27
137000.0,69.0,3,34070,3.868421,43.594405,2023,2023-02-20
103000.0,29.0,2,34070,3.882801,43.605381,2023,2023-02-27
180000.0,82.0,5,34070,3.856057,43.602962,2023,2023-02-16
115930.0,47.0,2,34080,3.822443,43.615583,2023,2023-03-06
436200.0,99.0,4,34000,3.863465,43.610195,2023,2023-02-23
135000.0,30.0,2,34000,3.881841,43.606458,2023,2023-02-27
165000.0,43.0,2,34070,3.851531,43.589201,2023,2023-02-27
142500.0,36.0,2,34090,3.864091,43.624081,2023,2023-02-23
203900.0,57.0,3,34000,3.888642,43.617776,2023,2023-02-27
178000.0,39.0,2,34000,3.889476,43.612657,2023,2023-03-02
118000.0,57.0,3,34070,3.885032,43.591232,2023,2023-03-03
215000.0,70.0,3,34000,3.906581,43.613534,2023,2023-02-24
235200.0,60.0,3,34070,3.856158,43.580939,2023,2023-02-23
351800.0,58.0,3,34000,3.902211,43.596053,2023,2023-02-23
193000.0,43.0,2,34070,3.894014,43.60062,2023,2023-02-22
147000.0,92.0,5,34080,3.814024,43.639114,2023,2023-02-08
105000.0,31.0,1,34090,3.873526,43.619335,2023,2023-03-03
242140.0,70.0,3,34070,3.890619,43.599089,2023,2023-02-27
309000.0,62.0,3,34090,3.892341,43.628359,2023,2023-02-27
184620.0,43.0,2,34000,3.871668,43.606245,2023,2023-03-01
208650.0,54.0,3,34070,3.844996,43.615645,2023,2023-02-09
145000.0,54.0,3,34070,3.864364,43.597896,2023,2023-02-17
145000.0,32.0,2,34000,3.895137,43.600662,2023,2023-02-14
416000.0,86.0,4,34090,3.878987,43.622238,2023,2023-03-01
138000.0,36.0,2,34090,3.873657,43.624511,2023,2023-02-07
174500.0,56.0,3,34070,3.846225,43.615092,2023,2023-02-17
186000.0,41.0,2,34000,3.877015,43.612766,2023,2023-02-24
159000.0,30.0,1,34000,3.863083,43.61359,2023,2023-02-22
365000.0,78.0,4,34000,3.90602,43.602603,2023,2023-02-13
221500.0,80.0,4,34070,3.853975,43.595259,2023,2023-02-22
62880.0,25.0,1,34080,3.841272,43.616814,2023,2023-02-23
155000.0,50.0,2,34090,3.838533,43.636989,2023,2023-02-27
74000.0,19.0,1,34000,3.889208,43.60492,2023,2023-03-02
160000.0,46.0,2,34070,3.855839,43.602133,2023,2023-03-02
424000.0,95.0,5,34090,3.872421,43.637625,2023,2023-03-01
230000.0,41.0,3,34000,3.869143,43.60397,2023,2023-02-28
92000.0,35.0,1,34080,3.829602,43.614279,2023,2023-02-28
125000.0,45.0,2,34070,3.84453,43.594567,2023,2023-02-17
182000.0,64.0,3,34070,3.84453,43.594567,2023,2023-03-01
161510.0,46.0,2,34090,3.838637,43.640729,2023,2023-02-27
236000.0,67.0,3,34000,3.891185,43.60927,2023,2023-03-02
664271.0,120.0,5,34000,3.902597,43.598364,2023,2023-03-03
198550.0,63.0,3,34070,3.851531,43.589201,2023,2023-03-09
196000.0,82.0,5,34070,3.892207,43.595045,2023,2023-02-20
592000.0,132.0,5,34070,3.865975,43.598651,2023,2023-03-06
187500.0,70.0,3,34080,3.839996,43.617962,2023,2023-02-28
211500.0,50.0,3,34070,3.855806,43.610542,2023,2023-03-07
81000.0,21.0,1,34070,3.891022,43.590893,2023,2023-02-23
78520.0,31.0,2,34070,3.877786,43.582088,2023,2023-02-23
185000.0,65.0,3,34070,3.84453,43.594567,2023,2023-02-08
113005.0,27.0,1,34090,3.846838,43.62966,2023,2023-02-20
290000.0,94.0,3,34000,3.878869,43.611934,2023,2023-02-28
112000.0,59.0,2,34080,3.830119,43.615175,2023,2023-03-13
190000.0,42.0,2,34000,3.904075,43.607733,2023,2023-02-20
179000.0,41.0,2,34090,3.880986,43.6261,2023,2023-02-23
395940.0,84.0,3,34000,3.867973,43.613099,2023,2023-02-23
105500.0,80.0,4,34080,3.81896,43.633792,2023,2023-03-10
182000.0,59.0,4,34090,3.859919,43.627462,2023,2023-02-23
136000.0,60.0,3,34090,3.851657,43.623744,2023,2023-02-17
147000.0,54.0,2,34090,3.873657,43.624511,2023,2023-03-03
140000.0,35.0,2,34070,3.862562,43.60638,2023,2023-02-24
213000.0,73.0,3,34070,3.878181,43.59509,2023,2023-02-17
84500.0,72.0,3,34080,3.814533,43.62401,2023,2023-03-08
283100.0,55.0,3,34000,3.876726,43.611871,2023,2023-02-27
91270.0,19.0,1,34000,3.878575,43.602153,2023,2023-02-20
65550.0,19.0,1,34000,3.878575,43.602153,2023,2023-02-17
65000.0,33.0,1,34070,3.876339,43.581538,2023,2023-03-01
141000.0,64.0,3,34080,3.846396,43.620739,2023,2023-03-07
140000.0,38.0,2,34090,3.860745,43.626133,2023,2023-02-24
319315.0,113.0,4,34090,3.859375,43.624466,2023,2023-03-15
130000.0,64.0,2,34070,3.884143,43.596092,2023,2023-02-28
138000.0,43.0,2,34080,3.841634,43.61433,2023,2023-03-08
127550.0,32.0,2,34000,3.874398,43.609743,2023,2023-02-28
280015.0,83.0,4,34070,3.886635,43.601341,2023,2023-03-14
75000.0,29.0,1,34080,3.826113,43.613047,2023,2023-03-14
248520.0,63.0,3,34000,3.893509,43.606468,2023,2023-02-21
241000.0,62.0,3,34090,3.871224,43.627565,2023,2023-03-10
89830.0,27.0,1,34070,3.889766,43.594677,2023,2023-02-28
75000.0,24.0,1,34090,3.847191,43.62597,2023,2023-03-01
293450.0,58.0,3,34000,3.9103,43.602999,2023,2023-02-14
120000.0,45.0,2,34090,3.850739,43.637893,2023,2023-03-15
360000.0,78.0,3,34000,3.874159,43.608047,2023,2023-03-01
187488.0,42.0,2,34000,3.87306,43.60078,2023,2023-03-10
195000.0,73.0,4,34080,3.832834,43.615261,2023,2023-02-28
107554.0,33.0,1,34070,3.886635,43.601341,2023,2023-03-02
165200.0,30.0,1,34070,3.884556,43.601593,2023,2023-02-27
115100.0,54.0,3,34070,3.853884,43.605976,2023,2023-03-01
185000.0,37.0,2,34090,3.891509,43.628156,2023,2023-03-08
235000.0,63.0,3,34090,3.838637,43.640729,2023,2023-03-10
90000.0,19.0,1,34000,3.887367,43.603241,2023,2023-03-06
270000.0,65.0,3,34000,3.877361,43.604958,2023,2023-02-27
74026.0,18.0,1,34090,3.852657,43.623307,2023,2023-03-13
175000.0,49.0,2,34090,3.842617,43.640476,2023,2023-02-24
184200.0,73.0,4,34080,3.822144,43.623868,2023,2023-03-03
425000.0,72.0,3,34090,3.862511,43.641566,2023,2023-03-07
170000.0,59.0,4,34090,3.859919,43.627462,2023,2023-03-09
190000.0,71.0,3,34090,3.868251,43.627279,2023,2023-03-08
145000.0,83.0,1,34000,3.868912,43.601163,2023,2023-03-09
93500.0,27.0,1,34080,3.841355,43.623466,2023,2023-02-28
207000.0,68.0,4,34000,3.888198,43.620449,2023,2023-03-03
164500.0,35.0,2,34090,3.873265,43.620356,2023,2023-02-27
105030.0,22.0,1,34090,3.860747,43.619028,2023,2023-03-13
138500.0,81.0,4,34080,3.841634,43.61433,2023,2023-03-10
224000.0,76.0,3,34000,3.872466,43.602029,2023,2023-03-07
350000.0,61.0,3,34000,3.869048,43.615726,2023,2023-03-09
165820.0,50.0,2,34070,3.859954,43.607871,2023,2023-02-23
160000.0,67.0,3,34070,3.868984,43.592641,2023,2023-03-14
270000.0,64.0,3,34000,3.895381,43.603174,2023,2023-03-02
285290.0,62.0,3,34080,3.848437,43.625109,2023,2023-03-14
246000.0,48.0,2,34090,3.87339,43.63055,2023,2023-03-15
139000.0,49.0,2,34070,3.874216,43.595399,2023,2023-03-13
114000.0,36.0,2,34080,3.824645,43.636044,2023,2023-03-03
218000.0,76.0,4,34070,3.88571,43.584374,2023,2023-03-07
183200.0,68.0,3,34070,3.846077,43.61599,2023,2023-02-22
136000.0,61.0,3,34070,3.868421,43.594405,2023,2023-02-20
171150.0,36.0,1,34000,3.888223,43.624367,2023,2023-02-28
92000.0,20.0,1,34000,3.897996,43.603349,2023,2023-03-02
470550.0,111.0,6,34090,3.87593,43.627496,2023,2023-02-24
141000.0,76.0,4,34070,3.85736,43.608531,2023,2023-03-14
173000.0,72.0,4,34070,3.886999,43.594906,2023,2023-03-10
241900.0,100.0,5,34070,3.838662,43.607895,2023,2023-03-03
149000.0,37.0,1,34000,3.903771,43.607477,2023,2023-03-14
194950.0,67.0,4,34070,3.847621,43.605817,2023,2023-03-15
90500.0,25.0,1,34090,3.833475,43.639115,2023,2023-03-16
200710.0,50.0,2,34000,3.902916,43.610334,2023,2023-02-21
266200.0,103.0,4,34070,3.857018,43.602454,2023,2023-03-06
667300.0,155.0,6,34070,3.851782,43.61241,2023,2023-03-03
238000.0,81.0,4,34000,3.89211,43.604068,2023,2023-03-14
96000.0,27.0,1,34070,3.872598,43.590303,2023,2023-03-01
90500.0,24.0,1,34090,3.833475,43.639115,2023,2023-03-16
100000.0,21.0,1,34090,3.872194,43.634386,2023,2023-02-23
105000.0,76.0,4,34080,3.825338,43.614042,2023,2023-03-13
245000.0,49.0,2,34000,3.878078,43.608494,2023,2023-03-01
203000.0,80.0,4,34070,3.853233,43.593175,2023,2023-03-06
162300.0,30.0,1,34070,3.863742,43.59048,2023,2023-03-10
50000.0,19.0,1,34080,3.847573,43.619412,2023,2023-03-16
69000.0,22.0,1,34090,3.852553,43.621567,2023,2023-03-02
90000.0,67.0,4,34070,3.885124,43.593451,2023,2023-02-24
166000.0,73.0,4,34070,3.868794,43.594206,2023,2023-02-28
83000.0,34.0,1,34080,3.847504,43.62381,2023,2023-03-15
174000.0,55.0,3,34090,3.846922,43.638091,2023,2023-03-03
176500.0,56.0,3,34000,3.875359,43.612905,2023,2023-03-17
125000.0,48.0,2,34080,3.837587,43.624674,2023,2023-03-10
322400.0,75.0,4,34000,3.882,43.614576,2023,2023-03-14
432300.0,97.0,5,34000,3.88786,43.60634,2023,2023-03-06
490000.0,134.0,5,34000,3.876163,43.611539,2023,2023-02-28
84000.0,36.0,1,34070,3.900349,43.594578,2023,2023-02-28
512800.0,86.0,4,34000,3.901165,43.596946,2023,2023-02-28
167500.0,79.0,3,34070,3.874537,43.592335,2023,2023-03-13
191000.0,45.0,2,34000,3.86804,43.606208,2023,2023-03-13
236070.0,68.0,4,34000,3.871275,43.603621,2023,2023-03-14
82000.0,18.0,1,34090,3.856655,43.631871,2023,2023-02-27
166500.0,44.0,2,34070,3.860218,43.582009,2023,2023-03-20
152000.0,45.0,2,34070,3.86604,43.596752,2023,2023-03-17
351000.0,71.0,3,34000,3.902176,43.601085,2023,2023-03-17
170000.0,56.0,3,34070,3.859377,43.58258,2023,2023-03-14
121150.0,27.0,1,34090,3.848751,43.638159,2023,2023-03-16
185000.0,64.0,3,34070,3.84453,43.594567,2023,2023-02-24
155640.0,49.0,3,34090,3.868382,43.626196,2023,2023-03-21
170000.0,74.0,4,34070,3.889789,43.594165,2023,2023-03-01
200000.0,33.0,1,34000,3.869048,43.615726,2023,2023-03-16
103550.0,55.0,2,34070,3.836052,43.608116,2023,2023-03-17
